algorithm,suite,environment,single_obj,hpo,rpo,optimisation_seed,evaluation_seed,final_mean_return,final_std_return,def_rew_mean_return,def_rew_std_return,config
ppo,brax,humanoid,True,dehb,dehb,1,15,5241.53173828125,0.2644088288929492,11345.921875,0.1978803610065531,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 7.777518987353911, 'ctrl_cost_weight': 0.7580124691117984, 'healthy_reward': 5.492125569884312}, 'model_kwargs': {'seed': 15, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.9754431523890059, 'gae_lambda': 0.939838278828032, 'learning_rate': 0.0002045094192227083, 'entropy_cost': 0.01571489119023839, 'vf_cost': 0.35290947114148796, 'clipping_epsilon': 0.18375566741821608, 'num_envs': 2048, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,dehb,dehb,1,13,4921.58984375,0.2864730317088808,10953.767578125,0.1694838326620995,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 7.777518987353911, 'ctrl_cost_weight': 0.7580124691117984, 'healthy_reward': 5.492125569884312}, 'model_kwargs': {'seed': 13, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.9754431523890059, 'gae_lambda': 0.939838278828032, 'learning_rate': 0.0002045094192227083, 'entropy_cost': 0.01571489119023839, 'vf_cost': 0.35290947114148796, 'clipping_epsilon': 0.18375566741821608, 'num_envs': 2048, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,dehb,dehb,1,11,4416.5556640625,25.4287069714827,9771.970703125,23.18133926574512,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 7.777518987353911, 'ctrl_cost_weight': 0.7580124691117984, 'healthy_reward': 5.492125569884312}, 'model_kwargs': {'seed': 11, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.9754431523890059, 'gae_lambda': 0.939838278828032, 'learning_rate': 0.0002045094192227083, 'entropy_cost': 0.01571489119023839, 'vf_cost': 0.35290947114148796, 'clipping_epsilon': 0.18375566741821608, 'num_envs': 2048, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,dehb,dehb,1,14,5536.7021484375,16.088396624584206,11436.876953125,17.598371564297988,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 7.777518987353911, 'ctrl_cost_weight': 0.7580124691117984, 'healthy_reward': 5.492125569884312}, 'model_kwargs': {'seed': 14, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.9754431523890059, 'gae_lambda': 0.939838278828032, 'learning_rate': 0.0002045094192227083, 'entropy_cost': 0.01571489119023839, 'vf_cost': 0.35290947114148796, 'clipping_epsilon': 0.18375566741821608, 'num_envs': 2048, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,dehb,dehb,1,12,5618.5380859375,11.35460758478968,11731.9111328125,13.059825436049865,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 1, 'stability_weight': 0, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 7.777518987353911, 'ctrl_cost_weight': 0.7580124691117984, 'healthy_reward': 5.492125569884312}, 'model_kwargs': {'seed': 12, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.9754431523890059, 'gae_lambda': 0.939838278828032, 'learning_rate': 0.0002045094192227083, 'entropy_cost': 0.01571489119023839, 'vf_cost': 0.35290947114148796, 'clipping_epsilon': 0.18375566741821608, 'num_envs': 2048, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,20,5197.1708984375,0.3754319648441544,11313.16015625,6.960202210230134,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,18,3335.20703125,0.3564084603511688,9070.8701171875,0.1614276751370044,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,19,4286.6591796875,0.1549265320771725,10224.509765625,0.0796486165027586,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,15,3945.365234375,0.2029664480118953,9760.5107421875,0.0862110178506734,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,16,4288.29296875,0.218818409893157,10236.0625,0.122643892483663,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,17,4231.1328125,0.3661875866236371,10144.376953125,0.1751242168789725,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,12,4729.42041015625,0.604455305523943,10761.1923828125,3.845433660502996,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,14,4207.5966796875,0.1315737051879517,10143.119140625,0.0698342874505105,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,13,4631.14111328125,0.4206276147054317,10635.271484375,0.2356164827857591,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,5,11,4342.8359375,0.1210645686155236,10313.95703125,0.0791788764610625,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 6.504131687976949, 'ctrl_cost_weight': 0.7711258874597462, 'healthy_reward': 6.840935195394929}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,20,5011.7373046875,8.716224793789735,10886.810546875,8.962723246682348,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,19,4577.197265625,13.73296903169371,10157.2099609375,14.051604545454982,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,18,3878.39453125,0.582248154165479,9597.9345703125,0.2828443619614205,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,17,4268.298828125,5.934877659676696,9978.474609375,5.828407079966467,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,16,4502.2021484375,0.2076632564589702,10342.0625,0.1077099470833941,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,14,4742.9619140625,0.2312103321381516,10598.9609375,0.2437286692888712,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,15,4380.517578125,0.2163986215069165,10179.00390625,0.0972600429296623,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,12,4578.49365234375,0.2142933217901608,10471.78125,0.127440716661309,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
ppo,brax,humanoid,True,base,dehb,4,13,4701.46875,7.308492826792825,10671.55078125,0.3343344704240649,"{'agent_class': 'PPO', 'eval': True, 'num_timesteps': 50000000, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 5.783480690146142, 'ctrl_cost_weight': 0.2168973842413116, 'healthy_reward': 4.531043197624828}, 'model_kwargs': {'seed': 0, 'num_evals': 10, 'episode_length': 1000, 'reward_scaling': 1.0, 'normalize_observations': True, 'action_repeat': 1, 'unroll_length': 10, 'num_minibatches': 32, 'num_updates_per_batch': 8, 'discounting': 0.03, 'gae_lambda': 0.95, 'learning_rate': 0.0003, 'entropy_cost': 0.001, 'clipping_epsilon': 0.3, 'num_envs': 2048, 'batch_size': 1024, 'num_eval_envs': 128, 'deterministic_eval': True}}"
